GSM,602,2,52102,1566,0,31.263657,30.044861,1000,8,1,1354105894,1489546994,0
GSM,602,2,52102,18353,0,31.255417,30.044174,1000,4,1,1354105894,1489546994,0
UMTS,602,2,52102,118193,0,31.255787,30.048558,1000,26,1,1354105894,1353321255,0
UMTS,602,2,52102,118104,0,31.2581634521,30.0428009033,1000,1,1,1354105894,1353315809,0
GSM,602,2,52102,1562,0,31.264577,30.045293,1000,11,1,1354105894,1506245188,0
UMTS,602,2,52102,97984,0,31.259399,30.046646,1000,10,1,1354105894,1353317487,0
UMTS,602,2,52102,97985,0,31.260941,30.049433,1000,88,1,1354105894,1353319988,0
UMTS,602,2,52102,118390,0,31.2609100342,30.0496673584,1000,11,1,1354105894,1353319159,0
UMTS,602,2,52102,183708,0,31.2622833252,30.0510406494,1000,1,1,1354105899,1353319292,0
UMTS,602,2,1293,183708,0,31.2622833252,30.0510406494,1000,2,1,1354105899,1353319305,0
UMTS,602,2,52102,118380,0,31.257379,30.048294,1000,14,1,1354105899,1353320439,0
UMTS,602,2,52102,118194,0,31.253614,30.049667,1000,16,1,1354105899,1353321209,0
UMTS,602,2,52102,96480,0,31.251373,30.050583,1000,18,1,1354105899,1353321842,0
UMTS,602,2,52102,96482,0,31.249265,30.05181,1000,25,1,1354105899,1353323337,0
UMTS,602,2,52102,120514,0,31.249799,30.052039,1000,11,1,1354105899,1353322316,0
GSM,602,2,52102,1552,0,31.247787,30.051498,1000,9,1,1354105899,1485901209,0
UMTS,602,2,52102,95468,0,31.249237,30.052414,1000,2,1,1354105899,1353323082,0
UMTS,602,2,52102,118323,0,31.248550415,30.0524139404,1000,27,1,1354105899,1353323384,0
GSM,602,2,52102,4528,0,31.248665,30.051041,1000,12,1,1354105899,1489012037,0
LTE,602,2,52102,4531,0,31.243996,30.049454,1000,2,1,1354105899,1492540200,0
UMTS,602,2,1452,515349,0,31.212283,30.038681,1000,22,1,1354105899,1365869646,0
UMTS,602,2,1452,484936,0,31.211472,30.037013,1000,42,1,1354105899,1353679997,0
UMTS,602,2,1452,484935,0,31.212007,30.033258,1000,59,1,1354105899,1364721687,0
UMTS,602,2,1452,515419,0,31.211624,30.030441,1000,18,1,1354105900,1353680534,0
UMTS,602,1,2246,641142,0,31.130627,29.976457,1000,145,1,1354105900,1431424386,0
UMTS,602,1,2246,641586,0,31.1331939697,29.9782562256,1000,5,1,1354105900,1353389662,0
UMTS,602,1,2346,627652,0,31.12999,29.975281,1366,36,1,1354105900,1449707838,0
UMTS,602,1,2346,641142,0,31.130447,29.975662,1000,9,1,1354105900,1452272278,0
UMTS,602,1,2346,635859,0,31.130121,29.974235,5148,42,1,1354105900,1477818259,0
UMTS,602,1,2246,641125,0,31.1318206787,29.9768829346,1000,11,1,1354105900,1353391388,0
UMTS,602,1,2246,641253,0,31.13545,29.97502,2429,14,1,1354105905,1480135657,0
GSM,602,1,2246,65247,0,31.1318206787,29.9768829346,1000,1,1,1354105905,1353391406,0
GSM,602,1,60215,65285,0,31.131077,29.97448,1290,24,1,1354105905,1438758878,0
GSM,602,1,60215,24174,0,31.136552,29.970017,2799,9,1,1354105905,1438759311,0
GSM,602,1,60215,24500,0,31.132384,29.974594,1164,39,1,1354105905,1438758878,0
GSM,602,1,60215,65249,0,31.132851,29.975853,1000,4,1,1354105905,1353396617,0
GSM,602,1,60215,64985,0,31.130447,29.975444,1000,21,1,1354105905,1438752516,0
GSM,602,1,60215,31959,0,31.1304473877,29.9768829346,1000,1,1,1354105905,1353391708,0
GSM,602,1,10318,31959,0,31.1304473877,29.9768829346,1000,1,1,1354105905,1353391726,0
GSM,602,1,10318,64985,0,31.1304473877,29.9768829346,1000,1,1,1354105905,1353391739,0
GSM,602,1,60215,50479,0,31.1290740967,29.9768829346,1000,2,1,1354105905,1353391803,0
GSM,602,1,20315,50479,0,31.1290740967,29.9768829346,1000,3,1,1354105905,1353391821,0
GSM,602,1,20315,65285,0,31.1290740967,29.9768829346,1000,1,1,1354105905,1353391784,0
GSM,602,1,20315,64985,0,31.1290740967,29.9768829346,1000,1,1,1354105905,1353391812,0
UMTS,602,1,20315,641142,0,31.1290740967,29.9768829346,1000,1,1,1354105905,1353391831,0
UMTS,602,1,2246,627652,0,31.12999,29.975052,1000,3,1,1354105905,1353396411,0
GSM,602,1,2346,31098,0,31.129074,29.974823,1000,4,1,1354105905,1353394725,0
UMTS,602,1,19248,635859,0,31.1290740967,29.9741363525,1000,2,1,1354105905,1353394744,0
UMTS,602,1,2246,635859,0,31.128616,29.974136,1000,3,1,1354105905,1353394869,0
UMTS,602,1,2346,641126,0,31.1290740967,29.9741363525,1000,1,1,1354105905,1353393993,0
UMTS,602,1,2246,641126,0,31.1290740967,29.9741363525,1000,1,1,1354105905,1353394007,0
UMTS,602,1,2246,636076,0,31.158698,29.975707,2859,7,1,1354105905,1487869989,0
UMTS,602,1,2246,641095,0,31.1290740967,29.9741363525,1000,1,1,1354105905,1353394209,0
UMTS,602,1,2346,636076,0,31.1290740967,29.9741363525,1000,1,1,1354105905,1353394219,0
GSM,602,1,19248,31098,0,31.13019,29.973793,1000,16,1,1354105905,1353396519,0
UMTS,602,1,2346,641253,0,31.1290740967,29.9741363525,1000,1,1,1354105905,1353394795,0
UMTS,602,1,2246,641803,0,31.154536,29.986207,2947,14,1,1354105905,1506110308,0
UMTS,602,1,2346,641565,0,31.12795,29.97139,1000,11,1,1354105905,1353395386,0
UMTS,602,1,2346,1026478,0,31.1277008057,29.9713897705,1000,1,1,1354105905,1353395319,0
UMTS,602,1,8036,1026478,0,31.200566,29.967761,7037,4,1,1354105905,1505868097,0
UMTS,602,1,8036,641565,0,31.1277008057,29.9713897705,1000,1,1,1354105905,1353395356,0
GSM,602,1,2346,24174,0,31.1290740967,29.9713897705,1000,2,1,1354105905,1353395397,0
GSM,602,1,60215,10160,0,31.132736,29.972763,1000,3,1,1354105906,1438757664,0
GSM,602,1,60215,58575,0,31.129074,29.972567,1000,7,1,1354105906,1353396049,0
GSM,602,1,60215,12022,0,31.129074,29.972389,1000,11,1,1354105906,1353395870,0
GSM,602,1,60215,65247,0,31.1290740967,29.9727630615,1000,1,1,1354105906,1353395599,0
GSM,602,1,60215,31098,0,31.130447,29.973831,1000,9,1,1354105906,1353396502,0
GSM,602,1,19248,24500,0,31.131546,29.974411,1000,5,1,1354105906,1353396524,0
GSM,602,1,60215,57538,0,31.136627,29.974823,1000,2,1,1354105906,1438758878,0
GSM,602,1,19248,64985,0,31.1290740967,29.9727630615,1000,3,1,1354105906,1353396101,0
GSM,602,1,19248,65153,0,31.1304473877,29.9741363525,1000,1,1,1354105906,1353396244,0
GSM,602,1,60215,65153,0,31.130447,29.97551,1000,3,1,1354105906,1438756323,0
UMTS,602,1,60215,634433,0,31.133194,29.97551,1000,4,1,1354105906,1353396739,0
UMTS,602,1,2246,634433,0,31.138008,29.975111,1000,93,1,1354105906,1453194010,0
GSM,602,1,2246,24500,0,31.1318206787,29.9755096436,1000,1,1,1354105906,1353396474,0
GSM,602,1,60215,32892,0,31.1331939697,29.9755096436,1000,2,1,1354105906,1353396581,0
UMTS,602,1,2246,627643,0,31.137085,29.975739,1000,6,1,1354105906,1428733702,0
UMTS,602,1,2246,634436,0,31.13933,29.975451,1000,47,1,1354105906,1438998066,0
UMTS,602,1,2246,634435,0,31.142415,29.976752,1000,21,1,1354105911,1452272278,0
UMTS,602,1,2246,634434,0,31.143984,29.978714,1000,21,1,1354105911,1451836482,0
UMTS,602,1,2246,627092,0,31.143265,29.981613,1000,18,1,1354105911,1449494277,0
UMTS,602,1,2246,627091,0,31.142807,29.983658,1000,15,1,1354105911,1453194010,0
UMTS,602,1,2246,627644,0,31.141846,29.986359,1000,10,1,1354105911,1450580449,0
UMTS,602,1,2246,633498,0,31.143494,29.987183,1000,2,1,1354105911,1449494277,0
UMTS,602,1,2246,633497,0,31.145479,29.987127,1000,37,1,1354105911,1449494277,0
UMTS,602,1,2246,633496,0,31.145096,29.988632,1000,9,1,1354105911,1451442373,0
UMTS,602,1,2246,626549,0,31.149134,29.989537,1000,28,1,1354105911,1453440733,0
UMTS,602,1,2246,627096,0,31.153793,29.991131,1000,8,1,1354105912,1353405048,0
GSM,602,1,13246,64103,0,31.156998,29.992676,1000,6,1,1354105912,1432525813,0
UMTS,602,1,2246,633144,0,31.16478,29.995193,1000,6,1,1354105912,1473762008,0
UMTS,602,1,2246,626864,0,31.1661529541,29.9961090088,1000,2,1,1354105912,1353405255,0
UMTS,602,1,2246,626863,0,31.166754,29.996624,1000,16,1,1354105912,1491253942,0
UMTS,602,1,2246,626537,0,31.171156,29.998267,1000,14,1,1354105912,1490267466,0
UMTS,602,1,2246,627042,0,31.173865,29.995581,1000,13,1,1354105912,1439913324,0
UMTS,602,1,2246,626536,0,31.174049,29.999027,1000,16,1,1354105912,1490267466,0
UMTS,602,1,2246,626649,0,31.178155,30.000548,1000,37,1,1354105912,1505867294,0
UMTS,602,1,2246,626647,0,31.18071,30.002243,1000,15,1,1354105912,1489342630,0
UMTS,602,1,2246,626653,0,31.192668,30.00699,2301,13,1,1354105912,1485296052,0
UMTS,602,1,2246,641504,0,31.191902,30.005894,1000,8,1,1354105912,1473762008,0
UMTS,602,1,2246,626580,0,31.192463,30.00714,1000,7,1,1354105912,1494791483,0
GSM,602,1,2246,22129,0,31.1936187744,30.0070953369,1000,2,1,1354105912,1353405997,0
GSM,602,1,13144,22129,0,31.1949920654,30.0070953369,1000,1,1,1354105912,1353406004,0
UMTS,602,1,13144,626579,0,31.1949920654,30.0070953369,1000,1,1,1354105912,1353406013,0
UMTS,602,1,2246,626579,0,31.197967,30.0114,1935,16,1,1354105912,1494681301,0
UMTS,602,1,2246,641502,0,31.1963653564,30.0070953369,1000,4,1,1354105912,1460941811,0
UMTS,602,1,2246,889042,0,31.1977386475,30.0084686279,1000,1,1,1354105912,1353406127,0
UMTS,602,1,6242,889042,0,31.199265,30.008469,1000,9,1,1354105912,1353406176,0
UMTS,602,1,6242,888024,0,31.203232,30.009384,1000,3,1,1354105912,1353406325,0
UMTS,602,1,6242,889040,0,31.200485,30.009155,1000,2,1,1354105912,1353406191,0
UMTS,602,1,6242,888023,0,31.206837,30.010786,1000,16,1,1354105912,1353855508,0
GSM,602,3,32086,7476,0,31.0343170166,30.0579071045,1000,1,1,1354105912,1353462553,0
GSM,602,3,21031,7476,0,31.032944,30.058594,1000,2,1,1354105912,1353462566,0
UMTS,602,3,21031,13638960,0,31.0329437256,30.0592803955,1000,2,1,1354105912,1353462574,0
UMTS,602,3,32086,13638960,0,31.032394,30.059555,1000,5,1,1354105912,1353462603,0
UMTS,602,3,32086,13645239,0,31.024856,30.057297,2181,9,1,1354105912,1449250993,0
UMTS,602,3,32086,13651820,0,31.026077,30.063008,1000,7,1,1354105912,1353462680,0
UMTS,602,3,32086,13651821,0,31.022141,30.06514,1000,15,1,1354105912,1353462801,0
UMTS,602,3,32086,13645429,0,31.007081,30.074215,1941,24,1,1354105912,1353462985,0
GSM,602,3,32086,20337,0,31.0205841064,30.0661468506,1000,1,1,1354105912,1353462802,0
GSM,602,3,21031,20337,0,31.019211,30.06752,1000,3,1,1354105912,1353462823,0
UMTS,602,3,21031,13638511,0,31.0178375244,30.0675201416,1000,1,1,1354105912,1353462825,0
UMTS,602,3,32086,13638511,0,31.016268,30.068697,1000,7,1,1354105912,1353462863,0
UMTS,602,3,32086,13655619,0,31.002928,30.076545,1576,7,1,1354105912,1415838481,0
UMTS,602,3,32086,13661479,0,30.97928,30.087063,1000,13,1,1354105912,1353463063,0
UMTS,602,3,32086,13661481,0,30.966568,30.088577,1000,3,1,1354105912,1353463078,0
UMTS,602,3,32086,13661480,0,30.959474,30.08208,6289,10,1,1354105912,1437712320,0
UMTS,602,3,32086,13659339,0,30.950546,30.078506,1000,7,1,1354105912,1455016495,0
UMTS,602,3,32086,13659341,0,30.939834,30.075073,1771,10,1,1354105912,1481718521,0
UMTS,602,3,32086,13655341,0,30.912881,30.080927,9181,21,1,1354105912,1452698298,0
UMTS,602,3,32086,13652250,0,30.882615,30.088747,5276,18,1,1354105912,1505996829,0
UMTS,602,3,32086,13652249,0,30.886689,30.102198,4847,8,1,1354105912,1472717720,0
UMTS,602,3,32086,13646860,0,30.873528,30.123367,1476,12,1,1354105912,1472717638,0
UMTS,602,3,32086,13645230,0,30.867463,30.130692,2219,14,1,1354105912,1442177997,0
UMTS,602,3,32086,13645229,0,30.8535,30.143509,1000,6,1,1354105912,1438370236,0
UMTS,602,3,32086,13645231,0,30.8489227295,30.1457977295,1000,1,1,1354105912,1353463612,0
UMTS,602,3,32086,13646909,0,30.842789,30.150742,1106,15,1,1354105912,1472808876,0
UMTS,602,3,32086,13646911,0,30.831985,30.158615,1000,3,1,1354105912,1438370236,0
UMTS,602,3,32086,13646910,0,30.808497,30.173502,7064,26,1,1354105912,1506003499,0
UMTS,602,3,32086,13646329,0,30.811279,30.172375,2227,17,1,1354105912,1472808876,0
UMTS,602,3,32086,13644529,0,30.760445,30.211128,2999,35,1,1354105912,1480863864,0
UMTS,602,3,32086,13644530,0,30.70724,30.236001,3282,41,1,1354105912,1481718480,0
UMTS,602,3,32086,13646869,0,30.65102,30.262548,3847,34,1,1354105912,1505718636,0
UMTS,602,3,32086,13646870,0,30.601613,30.287666,13341,41,1,1354105912,1506002948,0
UMTS,602,3,32086,13644841,0,30.563279,30.314713,6823,8,1,1354105912,1433421903,0
UMTS,602,3,32086,13640879,0,30.545239,30.316149,1809,22,1,1354105912,1480863829,0
UMTS,602,3,32086,13640880,0,30.505123,30.333049,9323,20,1,1354105912,1473859956,0
UMTS,602,3,32086,13658820,0,30.4618,30.349276,4494,48,1,1354105918,1463726900,0
UMTS,602,3,32086,13651639,0,30.380202,30.393443,5875,70,1,1354105918,1480863829,0
UMTS,602,3,32086,13642869,0,30.361485,30.383022,1812,3,1,1354105918,1505653474,0
UMTS,602,3,32086,13651640,0,30.310523,30.452706,4942,56,1,1354105918,1462274225,0
UMTS,602,3,32086,13734436,0,30.2693939209,30.4795074463,1000,1,1,1354105918,1353465833,0
UMTS,602,3,32094,13734436,0,30.249012,30.502125,8170,32,1,1354105918,1490877339,0
UMTS,602,3,32094,13734616,0,30.213952,30.538732,7976,8,1,1354105918,1353466170,0
UMTS,602,3,32094,13734437,0,30.233536,30.521622,2735,9,1,1354105918,1490877339,0
UMTS,602,3,32094,13734438,0,30.211304,30.541363,5939,40,1,1354105918,1505716718,0
UMTS,602,3,32094,13734446,0,30.160798,30.594123,9382,24,1,1354105918,1490877339,0
UMTS,602,3,32094,13734448,0,30.148919,30.605726,1867,22,1,1354105918,1490877339,0
UMTS,602,3,32094,13734456,0,30.102457,30.649913,5786,71,1,1354105918,1450956166,0
UMTS,602,3,32094,13734458,0,30.054355,30.69568,5111,34,1,1354105918,1490877339,0
UMTS,602,3,32094,13734466,0,30.030941,30.717961,1941,33,1,1354105918,1353467179,0
UMTS,602,3,32094,13734468,0,29.994737,30.752361,3185,54,1,1354105918,1353467487,0
UMTS,602,3,32094,13734476,0,29.94947,30.795238,3294,54,1,1354105918,1490877339,0
GSM,602,3,32094,37452,0,29.9411773682,30.803604126,1000,1,1,1354105918,1353467689,0
GSM,602,3,22251,37452,0,29.939117,30.804977,1000,2,1,1354105918,1353467699,0
UMTS,602,3,32094,13734478,0,29.919714,30.825017,1851,27,1,1354105918,1490877339,0
UMTS,602,3,32094,13736016,0,29.89405,30.863998,3317,44,1,1354105918,1490877333,0
UMTS,602,3,32094,13734516,0,29.898605,30.856339,1000,5,1,1354105918,1353467996,0
UMTS,602,3,32094,13736018,0,29.874802,30.897904,2001,30,1,1354105918,1490877333,0
UMTS,602,3,32094,13734486,0,29.861837,30.917897,2192,31,1,1354105918,1489968101,0
UMTS,602,3,32094,13734488,0,29.848023,30.938721,1097,18,1,1354105918,1490877333,0
UMTS,602,3,32094,13734425,0,29.842712,30.9478,1000,10,1,1354105918,1490877333,0
UMTS,602,3,32094,13734427,0,29.835924,30.956236,1000,14,1,1354105918,1490877333,0
UMTS,602,3,32094,13733946,0,29.82957,30.967063,1077,37,1,1354105918,1490877333,0
UMTS,602,3,32094,13733948,0,29.819053,30.978405,2151,14,1,1354105918,1489968101,0
UMTS,602,3,32094,13735157,0,29.816895,30.978699,1000,2,1,1354105918,1435856550,0
UMTS,602,3,32094,13735156,0,29.813736,30.985703,1000,10,1,1354105918,1435856550,0
UMTS,602,3,32094,13735155,0,29.810989,30.993118,1000,5,1,1354105918,1490981233,0
GSM,602,3,32094,38134,0,29.8107147217,30.9931182861,1000,1,1,1354105918,1353468927,0
GSM,602,3,22251,38134,0,29.808998,30.996552,1000,4,1,1354105918,1353468952,0
UMTS,602,3,22251,13735405,0,29.8079681396,30.9999847412,1000,1,1,1354105918,1353468957,0
